"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9"
"56908",5.00332570133749e-06,0.000105073505709872,3.40457173462535e-05,3.54978515191463e-06,1.37942994672945e-05,5.49106789639246e-06,1.85713019471542e-05,5.90494495453333e-06,4.59300763463718e-17
"5693",4.66299064978866e-07,1.6629929126846e-06,0.000145893815707112,4.74901878591539e-05,6.92316554033413e-05,6.70943513500577e-05,1.16054303571996e-05,1.94989679944463e-05,2.50870755717162e-07
"5693",4.66299064978867e-07,1.66299291268459e-06,0.000145893815707112,4.74901878591539e-05,6.92316554033412e-05,6.70943513500577e-05,1.16054303571996e-05,1.94989679944462e-05,2.50870755717164e-07
"56938",4.81439750985374e-07,5.28266043702049e-07,1.86721763524283e-06,7.33556735416808e-10,2.98201852783477e-07,7.31869846721005e-07,9.34635275501677e-08,9.20002179764546e-08,1.67448973414235e-07
"56938",4.81439750985377e-07,5.28266043702052e-07,1.86721763524284e-06,7.33556735416805e-10,2.98201852783479e-07,7.3186984672101e-07,9.34635275501682e-08,9.20002179764556e-08,1.67448973414237e-07
"56947",0,0,0,0,0,0,0,0,0
"56947",0,0,0,0,0,0,0,0,0
"56962",3.87120843463089e-07,2.96499435156571e-06,3.6815447309425e-07,8.68750958950218e-07,2.69046843482557e-07,5.67376783566512e-08,1.39692801190425e-06,1.1584948793147e-07,1.36245008365518e-06
"56962",3.87120843463089e-07,2.96499435156571e-06,3.68154473094249e-07,8.68750958950217e-07,2.69046843482556e-07,5.6737678356651e-08,1.39692801190425e-06,1.15849487931471e-07,1.36245008365518e-06
"56967",0.000510733226574915,3.49863323231739e-06,2.45082197879863e-05,0.000184318094356783,8.49050464986209e-08,1.47366804061544e-05,2.10478012978437e-06,2.66781802068656e-05,5.04293353844529e-05
"56967",0.000510733226574915,3.49863323231739e-06,2.45082197879863e-05,0.000184318094356783,8.49050464986216e-08,1.47366804061544e-05,2.10478012978439e-06,2.66781802068655e-05,5.04293353844528e-05
"5697",4.11634469845158e-08,3.18333740101408e-08,3.71085780829605e-07,8.07916112721822e-09,0.000127551318338092,2.24825746653113e-05,2.13348529764419e-05,2.98149637866049e-05,9.63582352665928e-06
"5697",4.11634469845168e-08,3.18333740101413e-08,3.71085780829607e-07,8.07916112721776e-09,0.000127551318338092,2.24825746653113e-05,2.13348529764419e-05,2.98149637866049e-05,9.63582352665927e-06
"56976",0,0,0,0,0,0,0,0,0
"56976",0,0,0,0,0,0,0,0,0
"56982",1.20821313534059e-05,4.118180792863e-06,0.000186506936596307,0.000431025034436933,6.51591360942647e-07,9.7340753005886e-07,7.56395405779649e-05,1.90203430532296e-05,2.28108257412289e-05
"56982",1.20821313534058e-05,4.118180792863e-06,0.000186506936596308,0.000431025034436933,6.51591360942637e-07,9.73407530058864e-07,7.5639540577965e-05,1.90203430532296e-05,2.28108257412288e-05
"57004",1.63070642795158e-09,2.49161859304971e-06,6.7393721481684e-06,2.53587420584582e-06,4.38191543073456e-08,3.94823761396462e-06,2.5058514817766e-06,6.89731754925414e-06,3.55363458426529e-06
"57004",1.63070642795091e-09,2.4916185930497e-06,6.73937214816841e-06,2.53587420584582e-06,4.38191543073449e-08,3.94823761396461e-06,2.5058514817766e-06,6.89731754925413e-06,3.55363458426527e-06
"57017",1.85637895108696e-11,1.08766591173716e-07,7.7618421291651e-06,4.58755989483473e-07,6.71508184727816e-07,1.86127617973205e-05,8.69122378738406e-10,1.77700875862434e-07,4.72064542543195e-06
"57017",1.85637895108708e-11,1.08766591173716e-07,7.76184212916511e-06,4.58755989483473e-07,6.71508184727815e-07,1.86127617973205e-05,8.69122378738479e-10,1.77700875862435e-07,4.72064542543196e-06
"57030",2.94906577160023e-05,0.000117757626040575,5.24510432230557e-06,0.00146900085659017,0.00182671960343232,7.21640093611809e-05,2.63061571777789e-05,0.00118114688630555,2.26916897812148e-05
"57030",2.94906577160023e-05,0.000117757626040575,5.24510432230559e-06,0.00146900085659017,0.00182671960343232,7.21640093611808e-05,2.63061571777791e-05,0.00118114688630555,2.26916897812149e-05
"57038",0,0,0,0,0,0,0,0,0
"57038",0,0,0,0,0,0,0,0,0
"57041",6.37805934727419e-07,3.78135335334084e-07,1.50121997848122e-07,1.93625848283033e-07,2.14471195035848e-08,9.63181620543229e-08,2.49289598809917e-09,1.79617590233665e-07,4.64633162884678e-07
"57041",6.37805934727415e-07,3.78135335334083e-07,1.50121997848121e-07,1.93625848283031e-07,2.14471195035844e-08,9.63181620543222e-08,2.49289598809917e-09,1.79617590233664e-07,4.64633162884676e-07
"57052",8.38387087809769e-07,2.83347008566738e-07,1.43405917578165e-05,1.44281151801023e-05,0.000193066149488952,3.37984043370351e-05,2.92586891373396e-08,5.14864531276589e-05,4.43122195894674e-05
"57052",8.38387087809773e-07,2.83347008566734e-07,1.43405917578166e-05,1.44281151801023e-05,0.000193066149488952,3.37984043370351e-05,2.9258689137338e-08,5.14864531276589e-05,4.43122195894673e-05
"57059",7.04616426632046e-07,2.03128182253874e-05,6.40927792996772e-06,9.87604336404146e-06,4.85314702094608e-05,1.25191567595637e-05,0.000108806699665149,0.000169782913450502,8.72459565228754e-06
"57059",7.04616426632046e-07,2.03128182253874e-05,6.40927792996774e-06,9.87604336404147e-06,4.85314702094608e-05,1.25191567595637e-05,0.000108806699665149,0.000169782913450502,8.72459565228752e-06
"5707",2.02036545508056e-07,6.29508011374083e-08,2.73593021256607e-06,2.73780089334154e-07,5.58798865996875e-07,2.19487891265927e-07,3.54910797247339e-07,1.59279219452358e-07,9.50695018129588e-07
"5707",2.02036545508054e-07,6.29508011374078e-08,2.73593021256605e-06,2.73780089334152e-07,5.5879886599687e-07,2.19487891265925e-07,3.54910797247337e-07,1.59279219452356e-07,9.50695018129582e-07
"57074",9.69462148121948e-07,2.06475664397247e-07,9.1837851146406e-08,5.37971102258283e-07,1.29460844603389e-08,7.11427150084133e-07,1.07791072937298e-09,3.19143480761872e-06,5.02986900587841e-07
"57074",9.69462148121954e-07,2.06475664397249e-07,9.18378511464059e-08,5.37971102258284e-07,1.29460844603388e-08,7.11427150084138e-07,1.07791072937295e-09,3.19143480761874e-06,5.02986900587843e-07
"57080",1.11533476385306e-05,4.02589262055285e-06,5.12299780152626e-05,0.000134594266086629,1.19186185214227e-05,1.06817285283896e-06,1.56992311366564e-07,5.21421638684358e-05,6.8843839313346e-05
"57080",1.11533476385307e-05,4.02589262055284e-06,5.12299780152625e-05,0.000134594266086629,1.19186185214227e-05,1.06817285283895e-06,1.56992311366561e-07,5.21421638684358e-05,6.8843839313346e-05
"57103",6.00708385045083e-07,2.02734243793216e-05,0.000205273912922262,0.000477162689505315,0.00136466972840907,0.000263454851254445,0.000244083552289932,0.000539169810988036,2.55552985459503e-05
"57103",6.00708385045085e-07,2.02734243793216e-05,0.000205273912922262,0.000477162689505316,0.00136466972840907,0.000263454851254445,0.000244083552289931,0.000539169810988036,2.55552985459505e-05
"57107",2.89494958148461e-07,2.39146464751606e-09,8.57125871138154e-08,5.97168353752088e-08,7.79231644478629e-08,3.44691240439576e-08,2.88319507649853e-08,8.40461252432083e-10,5.9401637411795e-08
"57107",2.89494958148464e-07,2.39146464751606e-09,8.57125871138162e-08,5.97168353752093e-08,7.79231644478634e-08,3.4469124043958e-08,2.88319507649855e-08,8.40461252432083e-10,5.94016374117954e-08
"57137",0.000657082480151583,0.000251366058917675,6.08686443143774e-05,4.85923769748943e-05,3.33102296894219e-06,0.000112099245465114,1.73432377386743e-06,4.83681624092737e-06,2.75908285986518e-05
"57137",0.000657082480151583,0.000251366058917676,6.08686443143774e-05,4.85923769748943e-05,3.33102296894219e-06,0.000112099245465114,1.73432377386744e-06,4.83681624092737e-06,2.75908285986518e-05
"57150",4.44301189842249e-05,8.27178794734834e-06,9.14806466221899e-05,0.000359996537514945,6.37547362391223e-06,1.27428697689078e-05,0.000537454257438783,0.000154140611818277,0.000194395609736626
"57150",1.78871523850909e-05,2.67785890929789e-05,3.43084318969422e-05,0.000147531704832438,3.12120249944906e-06,7.33918702528089e-07,0.000144290728977539,0.000105164558021778,8.83273151494888e-05
"57150",5.93541936856821e-06,5.28416730470271e-06,1.37434175674354e-05,4.66121852898986e-05,5.74984756781419e-07,1.95930718027675e-05,0.000124790171021307,4.6671576338995e-06,2.06508562875403e-05
"57162",8.96842425186789e-07,2.66375929764125e-05,2.50380833289533e-06,7.33735222169425e-05,1.25720567070966e-06,3.60354487376792e-05,9.27846241577714e-06,4.22352954039594e-06,6.45596612690044e-08
"57162",8.96842425186796e-07,2.66375929764125e-05,2.50380833289533e-06,7.33735222169426e-05,1.25720567070968e-06,3.60354487376792e-05,9.27846241577711e-06,4.22352954039594e-06,6.45596612690028e-08
"57185",8.12192412397945e-09,3.49728475214099e-08,1.76019441159284e-07,1.07769099767449e-06,0.000113672814888133,1.76568314876447e-05,1.93036510117876e-05,4.1335523913132e-05,1.06504290979463e-05
"57185",8.12192412397961e-09,3.49728475214103e-08,1.76019441159285e-07,1.07769099767449e-06,0.000113672814888133,1.76568314876447e-05,1.93036510117876e-05,4.13355239131321e-05,1.06504290979462e-05
"57211",3.66166572285623e-07,4.51452056765183e-07,2.4004315242563e-06,1.70846465894508e-07,4.26815135614649e-09,1.81459695313816e-06,4.60239631977686e-07,1.34387336002026e-06,1.64797760306438e-07
"57211",3.66166572285622e-07,4.51452056765182e-07,2.40043152425629e-06,1.70846465894507e-07,4.26815135614646e-09,1.81459695313815e-06,4.60239631977686e-07,1.34387336002025e-06,1.64797760306438e-07
"57225",6.0970460678471e-07,1.23403712570339e-08,3.82032826406445e-07,8.02490005033913e-08,1.25079282626161e-08,7.44621710904321e-08,6.22905715165969e-07,2.10436192495156e-07,6.828962049175e-07
"57225",6.09704606784707e-07,1.23403712570338e-08,3.82032826406443e-07,8.02490005033908e-08,1.25079282626159e-08,7.44621710904315e-08,6.22905715165966e-07,2.10436192495154e-07,6.82896204917496e-07
"5723",8.82469052441807e-07,1.18502014369256e-06,3.65286086530172e-06,2.03942094087739e-06,1.39483909915302e-05,5.41749381156218e-05,2.39295883488306e-05,1.4583489567201e-05,7.28739132669846e-07
"5723",8.82469052441816e-07,1.18502014369257e-06,3.65286086530172e-06,2.03942094087738e-06,1.39483909915302e-05,5.41749381156217e-05,2.39295883488306e-05,1.4583489567201e-05,7.28739132669838e-07
"57232",2.14534295045777e-06,1.69310690110212e-07,4.21219124585497e-07,2.06581591174276e-05,0.000132051504678883,2.42867377356236e-05,1.88845917211391e-05,1.82861250036588e-05,1.24645484504722e-05
"57232",2.14534295045777e-06,1.69310690110212e-07,4.21219124585498e-07,2.06581591174277e-05,0.000132051504678883,2.42867377356237e-05,1.88845917211391e-05,1.82861250036587e-05,1.24645484504723e-05
"57242",7.43093044447935e-07,2.46583044626058e-08,1.41623919609759e-07,1.94927913721842e-07,6.02974514009476e-07,4.91616201026355e-08,2.94377882699428e-06,7.88672290548722e-07,2.8221584567535e-07
"57242",7.43093044447933e-07,2.46583044626059e-08,1.41623919609759e-07,1.94927913721842e-07,6.02974514009478e-07,4.91616201026354e-08,2.94377882699428e-06,7.88672290548722e-07,2.82215845675351e-07
"57243",1.34305237591116e-07,5.66481483727211e-08,2.27736564962315e-08,1.16597377614797e-10,2.36957770423899e-08,1.18949538715963e-08,3.91138806830311e-08,2.75635846963085e-08,1.12077083478204e-07
"57243",1.34305237591117e-07,5.66481483727215e-08,2.27736564962317e-08,1.16597377614793e-10,2.36957770423901e-08,1.18949538715963e-08,3.91138806830314e-08,2.75635846963086e-08,1.12077083478205e-07
"57254",1.56391922453931e-05,2.05045687598344e-05,5.23786859815778e-06,0.000103532314669297,4.95647291872084e-06,6.68680660389338e-05,1.55663467737172e-05,0.000100658276667331,5.66687750574309e-05
"57254",1.56391922453931e-05,2.05045687598344e-05,5.23786859815779e-06,0.000103532314669297,4.95647291872085e-06,6.68680660389338e-05,1.55663467737173e-05,0.000100658276667331,5.6668775057431e-05
"57266",2.2019028851245e-05,0.000253150817835342,9.04083202351554e-05,1.43350615907682e-06,7.9237103005549e-05,0.00040644422291727,1.27708469740366e-05,6.96127558450121e-06,2.70588274453157e-06
"57266",2.2019028851245e-05,0.000253150817835342,9.04083202351552e-05,1.43350615907681e-06,7.92371030055492e-05,0.00040644422291727,1.27708469740367e-05,6.96127558450116e-06,2.70588274453155e-06
"57270",0,0,0,0,0,0,0,0,0
"57273",0.000205271338625232,1.56509861773896e-05,2.34245326588134e-06,2.29359388810033e-05,1.10248742569127e-06,2.34997987721076e-05,3.20799106389181e-07,5.6810887188895e-09,4.74807542070335e-05
"57273",0.000205271338625232,1.56509861773895e-05,2.34245326588135e-06,2.29359388810034e-05,1.10248742569127e-06,2.34997987721077e-05,3.20799106389177e-07,5.68108871888984e-09,4.74807542070334e-05
"57275",1.97501940102537e-05,8.15257837027515e-08,0.000148237586536359,0.000750611427814827,0.000681223374244876,0.000100645952751731,3.04875188339885e-06,0.000190601072187871,8.61681206251502e-05
"57275",1.97501940102537e-05,8.15257837027508e-08,0.000148237586536359,0.000750611427814827,0.000681223374244877,0.000100645952751731,3.04875188339885e-06,0.000190601072187871,8.61681206251505e-05
"57279",2.01586210538787e-08,4.36276878549002e-09,4.65110184660983e-07,7.34215287653026e-07,1.49774962280905e-07,3.13308106382347e-07,1.61321879789417e-08,1.34498630115854e-07,1.24200957571485e-07
"57279",2.01586210538787e-08,4.36276878549001e-09,4.65110184660982e-07,7.34215287653025e-07,1.49774962280904e-07,3.13308106382347e-07,1.61321879789417e-08,1.34498630115853e-07,1.24200957571485e-07
"57287",7.31620650683059e-06,4.43726768094365e-06,2.6449498447896e-06,2.30927783128304e-05,0.000232690162861841,5.90923159499324e-05,2.85371471275315e-06,0.000116386433566505,7.08823985740635e-05
"57287",7.31620650683057e-06,4.43726768094364e-06,2.64494984478959e-06,2.30927783128305e-05,0.000232690162861841,5.90923159499325e-05,2.85371471275316e-06,0.000116386433566505,7.08823985740636e-05
"57293",4.48426821886265e-06,6.08057475650235e-06,8.02561056230839e-07,1.35750077911814e-05,1.25678351887889e-08,7.77815046815701e-06,1.5570110082384e-05,7.67381601942055e-05,4.2277374777381e-05
"57293",4.48426821886265e-06,6.08057475650235e-06,8.02561056230837e-07,1.35750077911814e-05,1.25678351887888e-08,7.77815046815701e-06,1.5570110082384e-05,7.67381601942054e-05,4.2277374777381e-05
"57306",1.4208075582335e-06,2.59434536709625e-08,1.16998704098574e-07,9.93957170147808e-08,3.2164015904885e-08,1.51448447699823e-07,1.41245177566561e-07,1.17247016075946e-07,4.29730543829905e-08
"57306",1.42080755823347e-06,2.59434536709622e-08,1.16998704098571e-07,9.93957170147788e-08,3.21640159048842e-08,1.5144844769982e-07,1.41245177566558e-07,1.17247016075944e-07,4.29730543829897e-08
"57309",3.63702996763717e-05,0.000292520509929727,1.13830154347056e-05,4.04365416258294e-06,8.90395184339911e-05,0.000108358535449106,1.34705696338214e-05,5.11649827252413e-05,1.56181435361533e-06
"57309",3.63702996763717e-05,0.000292520509929727,1.13830154347056e-05,4.04365416258292e-06,8.90395184339911e-05,0.000108358535449106,1.34705696338214e-05,5.11649827252413e-05,1.56181435361533e-06
"57315",0,0,0,0,0,0,0,0,0
"57315",0,0,0,0,0,0,0,0,0
"5732",2.37672033569654e-07,3.47598248521181e-13,7.82953487041618e-09,7.79385455729027e-09,6.89524122386233e-10,1.38286135345005e-10,2.13658493217924e-09,6.64277789063705e-09,4.94206558916519e-10
"5732",2.37672033569656e-07,3.47598248521219e-13,7.82953487041625e-09,7.79385455729031e-09,6.8952412238624e-10,1.38286135345006e-10,2.13658493217925e-09,6.6427778906371e-09,4.94206558916523e-10
"57324",3.73894227807332e-06,2.42427060297552e-05,5.64652431457121e-08,8.79867162602226e-06,1.3203807289199e-05,2.41361105733288e-08,0.000127922534185964,0.000155968225227052,0.00013441810948778
"57324",3.73894227807331e-06,2.42427060297552e-05,5.64652431457116e-08,8.79867162602226e-06,1.32038072891989e-05,2.4136110573328e-08,0.000127922534185963,0.000155968225227052,0.00013441810948778
"57325",9.83758025426219e-07,6.39247965659064e-07,4.03146018857533e-08,1.3058931597515e-07,1.94304390712722e-07,7.5311475770053e-10,3.24416249972527e-08,3.46180330256156e-08,4.15421301400257e-08
"57325",9.83758025426227e-07,6.39247965659068e-07,4.03146018857535e-08,1.30589315975151e-07,1.94304390712723e-07,7.53114757700546e-10,3.2441624997253e-08,3.46180330256158e-08,4.1542130140026e-08
"57328",8.78731452941555e-07,6.52152851747703e-07,5.40945651593172e-07,1.06627138335931e-07,9.58270060240488e-07,1.95107577348305e-07,7.01928906242097e-08,9.97445539095617e-10,1.05616375493531e-07
"57328",8.78731452941552e-07,6.521528517477e-07,5.4094565159317e-07,1.06627138335931e-07,9.58270060240487e-07,1.95107577348304e-07,7.01928906242096e-08,9.97445539095653e-10,1.05616375493531e-07
"57331",2.59841722580976e-07,4.01222695064905e-06,9.13397017344746e-07,3.68847245103007e-09,7.18704116877148e-06,4.19622625812255e-08,3.83797064796037e-07,5.3393217025816e-06,1.19841308105761e-05
"57331",2.59841722580976e-07,4.01222695064905e-06,9.13397017344749e-07,3.68847245103002e-09,7.18704116877149e-06,4.19622625812248e-08,3.83797064796033e-07,5.3393217025816e-06,1.19841308105762e-05
"57339",4.30408091452183e-07,7.40007251959038e-05,4.80878894932119e-06,4.88672571241199e-05,0.000394940182101609,0.000158536999618151,6.69333545702881e-05,0.000370454117483546,0.000739411940927968
"57339",4.30408091452187e-07,7.40007251959038e-05,4.80878894932121e-06,4.88672571241199e-05,0.000394940182101608,0.000158536999618151,6.69333545702881e-05,0.000370454117483546,0.000739411940927969
"57341",2.90293043296967e-07,1.36672416619642e-06,5.02517458529775e-08,5.33634808128281e-09,5.24937068829584e-08,1.43205147296317e-07,2.30276003470212e-07,1.54541787455797e-06,4.48140713361202e-07
"57341",2.90293043296969e-07,1.36672416619643e-06,5.02517458529778e-08,5.33634808128283e-09,5.24937068829586e-08,1.43205147296317e-07,2.30276003470214e-07,1.54541787455798e-06,4.48140713361205e-07
"57356",1.74127374119337e-07,3.219720967455e-10,4.56503024872034e-10,1.12976794870969e-08,1.27073302714907e-09,4.39019948326301e-10,4.08330180653216e-10,2.97581904220545e-09,1.9998395787827e-10
"57356",1.7412737411933e-07,3.21972096745487e-10,4.56503024872018e-10,1.12976794870965e-08,1.27073302714903e-09,4.39019948326285e-10,4.08330180653204e-10,2.97581904220534e-09,1.99983957878263e-10
"57369",2.36837118792832e-07,3.2064362704823e-09,2.35362162697918e-12,4.17766689452994e-09,6.29432249202299e-09,6.43753179591012e-08,2.56542024130574e-09,2.32798233634173e-08,1.99481659047295e-09
"57369",2.3683711879283e-07,3.20643627048228e-09,2.35362162697877e-12,4.17766689452992e-09,6.29432249202294e-09,6.43753179591007e-08,2.56542024130572e-09,2.32798233634171e-08,1.99481659047293e-09
