"","LD1","LD2","LD3","LD4","LD5","LD6"
"53576",1.54836002966119e-07,7.08573178674941e-07,2.20532745332671e-07,6.22996115791775e-07,5.41988666201087e-08,2.43666125005784e-07
"53590",5.66511045393945e-09,2.29903698607046e-05,7.80947656534704e-08,2.37347481014975e-06,4.79689991575938e-06,6.4133342317479e-07
"53590",5.66511045393931e-09,2.29903698607046e-05,7.80947656534705e-08,2.37347481014975e-06,4.79689991575937e-06,6.41333423174787e-07
"53595",4.96252210421892e-07,6.57681554536148e-07,1.86853458144002e-07,1.20709731722105e-06,4.17310982640296e-08,3.37749495579482e-09
"53595",4.96252210421892e-07,6.57681554536148e-07,1.86853458144002e-07,1.20709731722105e-06,4.17310982640297e-08,3.3774949557948e-09
"53596",0.000145780739107779,2.01179943014003e-05,1.08019384108266e-07,3.40609397041696e-07,3.3219078806076e-06,6.15172056822293e-06
"53596",0.000145780739107779,2.01179943014004e-05,1.08019384108267e-07,3.40609397041698e-07,3.32190788060758e-06,6.15172056822292e-06
"53613",1.14971796798923e-06,1.27389867402363e-06,8.20577560526791e-07,1.10421680234372e-05,4.38607289027997e-08,3.29585927116901e-06
"53613",1.14971796798924e-06,1.27389867402363e-06,8.20577560526797e-07,1.10421680234371e-05,4.38607289028009e-08,3.29585927116901e-06
"53633",8.5117858047843e-07,0.000251757448860333,5.20346225027468e-07,2.23969774457729e-06,2.98370043427315e-05,5.3500467940436e-06
"53633",8.51178580478435e-07,0.000251757448860333,5.20346225027476e-07,2.23969774457729e-06,2.98370043427315e-05,5.35004679404359e-06
"53634",5.33831851037566e-06,8.2712597652112e-07,3.01172149108594e-05,1.70528229642779e-06,9.84772786574773e-05,1.9469881146703e-05
"53634",5.33831851037566e-06,8.27125976521116e-07,3.01172149108593e-05,1.70528229642779e-06,9.84772786574772e-05,1.9469881146703e-05
"53648",1.56015252202266e-07,7.17181187878506e-09,6.94333037580524e-07,3.15968835802058e-08,8.25092182852011e-08,1.03654223864638e-09
"53648",1.56015252202266e-07,7.17181187878496e-09,6.9433303758052e-07,3.15968835802055e-08,8.25092182852003e-08,1.03654223864643e-09
"53655",1.82913787083426e-05,6.09478997399666e-07,1.34623891294436e-06,3.43385914029272e-05,9.79515236233962e-05,5.026013834424e-06
"53655",1.82913787083426e-05,6.09478997399656e-07,1.34623891294434e-06,3.43385914029272e-05,9.7951523623396e-05,5.02601383442399e-06
"53658",0.000324413798366973,0.000163561225449167,0.00115374734128262,1.91430510139941e-05,0.000965337979950813,0.00102015370707903
"53658",0.000324413798366973,0.000163561225449167,0.00115374734128262,1.91430510139941e-05,0.000965337979950813,0.00102015370707903
"53688",6.36662542507462e-05,1.31053700024144e-05,2.14283466461044e-05,2.02958449590399e-06,1.46681351383861e-05,1.95929849334775e-06
"53688",6.36662542507463e-05,1.31053700024145e-05,2.14283466461044e-05,2.02958449590399e-06,1.46681351383861e-05,1.95929849334775e-06
"53694",2.45297802467602e-05,1.73762436580302e-05,2.14261019031008e-07,4.7884133578085e-07,5.89602543598769e-07,3.83164941832686e-07
"53694",2.45297802467602e-05,1.73762436580302e-05,2.1426101903101e-07,4.78841335780851e-07,5.8960254359877e-07,3.83164941832687e-07
"537",0.00118192584398611,1.61724599450503e-05,2.44482019073259e-06,2.65696769779652e-06,1.14526896845891e-06,2.91729937647178e-05
"537",0.00118192584398611,1.61724599450504e-05,2.44482019073258e-06,2.65696769779653e-06,1.1452689684589e-06,2.91729937647178e-05
"53708",2.21337558653309e-06,7.99881403389539e-06,1.40662903626417e-07,2.88712414097847e-08,4.51871553027167e-08,2.27069854387043e-06
"53708",9.83722482903596e-07,3.55502845950905e-06,6.2516846056185e-08,1.28316628487933e-08,2.00831801345407e-08,1.0091993528313e-06
"53708",2.45930620725899e-07,8.88757114877263e-07,1.56292115140463e-08,3.20791571219832e-09,5.02079503363517e-09,2.52299838207825e-07
"53736",2.09125812776608e-07,4.20431245426216e-06,4.85405858828676e-08,6.42302538747623e-07,9.23330080496715e-07,6.07325557585474e-08
"53736",2.09125812776607e-07,4.20431245426214e-06,4.85405858828672e-08,6.42302538747621e-07,9.23330080496712e-07,6.07325557585472e-08
"53737",8.06028732495096e-08,8.4750336529026e-07,2.53078339810524e-08,1.41856056934559e-06,2.82302714970512e-08,3.67897957870016e-07
"53737",8.06028732495098e-08,8.47503365290259e-07,2.53078339810523e-08,1.41856056934559e-06,2.82302714970511e-08,3.67897957870015e-07
"53750",9.9052671705426e-08,2.26315068899156e-06,9.19896317372359e-08,5.1520583779212e-08,1.57354986528481e-07,1.36526275781502e-08
"53750",9.90526717054262e-08,2.26315068899157e-06,9.19896317372364e-08,5.15205837792123e-08,1.57354986528482e-07,1.36526275781503e-08
"53760",2.86579060986833e-06,9.14679274645588e-06,2.35480480326456e-06,4.72351074149423e-07,2.37452341372879e-07,6.69712027926046e-09
"53760",2.86579060986834e-06,9.14679274645592e-06,2.35480480326456e-06,4.72351074149423e-07,2.37452341372881e-07,6.69712027926065e-09
"53763",6.56467952344501e-06,1.51996077992926e-05,2.63117627193555e-06,4.75272715228727e-09,2.78074642984493e-07,3.89451161997911e-07
"53763",6.56467952344503e-06,1.51996077992927e-05,2.63117627193554e-06,4.75272715228725e-09,2.78074642984493e-07,3.8945116199791e-07
"53772",0.000455139937502933,5.73432355573067e-05,5.33726621128963e-07,4.10201327058215e-05,2.94036819673594e-07,1.6144214151894e-06
"53772",0.000455139937502933,5.73432355573067e-05,5.33726621128956e-07,4.10201327058216e-05,2.94036819673594e-07,1.61442141518942e-06
"5378",6.91922425807268e-06,1.72025578549588e-06,6.68008000407017e-07,9.24713065367095e-05,7.50209656302034e-06,5.97595377876537e-07
"5378",6.91922425807268e-06,1.72025578549589e-06,6.68008000407018e-07,9.24713065367095e-05,7.50209656302034e-06,5.97595377876531e-07
"53799",0.00125674716737988,5.49040474504927e-06,1.30862977946315e-05,1.03882495201989e-06,4.90375858709057e-05,0.000822151118802697
"53799",0.00125674716737988,5.49040474504925e-06,1.30862977946315e-05,1.03882495201989e-06,4.90375858709057e-05,0.000822151118802697
"53803",1.68481728692504e-07,2.5056336200284e-06,1.20527634088329e-07,1.88335249763797e-08,9.47604955664803e-09,5.00651677255621e-09
"53803",1.68481728692505e-07,2.50563362002842e-06,1.2052763408833e-07,1.88335249763799e-08,9.47604955664810e-09,5.00651677255626e-09
"5384",1.23821085952851e-05,2.60344679082149e-06,5.61521906634907e-07,3.00721950609374e-07,7.64918413510332e-07,6.4123981496341e-06
"5384",1.23821085952851e-05,2.60344679082149e-06,5.6152190663491e-07,3.00721950609374e-07,7.64918413510333e-07,6.41239814963411e-06
"53845",1.18094712721204e-07,1.10600332764729e-07,1.05760210430535e-07,2.80188160640826e-08,4.16239731754494e-08,4.27423229201945e-08
"53845",1.18094712721207e-07,1.10600332764731e-07,1.05760210430538e-07,2.80188160640832e-08,4.16239731754504e-08,4.27423229201955e-08
"53856",1.48702337224784e-06,1.51096127600854e-08,2.83500339098417e-05,3.54426596135274e-06,4.62263991062959e-06,2.50144033932524e-06
"53856",1.48702337224784e-06,1.51096127600854e-08,2.83500339098417e-05,3.54426596135274e-06,4.62263991062959e-06,2.50144033932524e-06
"53862",1.00879363365367e-08,2.39188545466778e-06,1.19985545411722e-08,4.310600532239e-08,1.42317801567317e-08,4.53927519204346e-09
"53862",1.00879363365367e-08,2.39188545466778e-06,1.19985545411721e-08,4.31060053223901e-08,1.42317801567317e-08,4.53927519204344e-09
"53881",0,0,0,0,0,0
"5389",7.10149728496326e-07,1.84208675928192e-07,9.98983051046177e-09,1.62285027104803e-06,1.9502628219008e-09,1.08464543703155e-07
"5389",7.10149728496326e-07,1.84208675928193e-07,9.9898305104618e-09,1.62285027104803e-06,1.95026282190079e-09,1.08464543703155e-07
"53907",1.16652658581808e-07,5.02586823116051e-05,3.31515949153101e-09,4.53361869062548e-07,6.32294367776719e-06,9.09312814350724e-07
"53907",1.16652658581809e-07,5.02586823116051e-05,3.31515949153106e-09,4.53361869062548e-07,6.32294367776717e-06,9.09312814350716e-07
"5391",4.73158990156503e-06,6.09241228991702e-06,5.89286116926274e-05,8.60693537848561e-06,1.73922564460309e-05,2.71255755474479e-06
"5391",5.13289746733384e-06,6.15349818913701e-06,5.88435314156918e-05,8.80796579617202e-06,1.78552849874731e-05,2.7605529144988e-06
"5391",8.16638747674157e-09,1.52357405465133e-10,3.07316071391211e-11,1.16034466201044e-09,3.04141326834421e-09,2.10446953225399e-10
"53930",0,0,0,0,0,0
"53930",0,0,0,0,0,0
"53932",5.97739971482983e-07,3.36628523464222e-06,8.7003336988633e-05,7.09936760177218e-05,0.000281358413295026,5.5437951100943e-05
"53932",5.97739971482989e-07,3.3662852346422e-06,8.70033369886331e-05,7.09936760177219e-05,0.000281358413295026,5.5437951100943e-05
"53942",2.07621313215681e-07,9.98225511660828e-06,7.19032302216206e-07,6.89681831987312e-07,4.06729428371223e-07,1.13049710691777e-07
"53942",2.07621313215681e-07,9.98225511660827e-06,7.19032302216204e-07,6.89681831987311e-07,4.06729428371223e-07,1.13049710691777e-07
"53956",0.00115845902033096,3.70726129226523e-05,0.000670099108567041,0.00025121065375556,0.00880660663119823,0.00205254220076928
"53956",0.00115845902033096,3.70726129226522e-05,0.00067009910856704,0.00025121065375556,0.00880660663119822,0.00205254220076928
"53988",0,0,0,0,0,0
"53988",0,0,0,0,0,0
"54021",2.6456561062135e-05,0.00054208728340509,9.75873024073142e-06,8.69125951844768e-08,2.71371639913641e-06,4.08090221503089e-06
"54021",2.64565610621351e-05,0.00054208728340509,9.7587302407314e-06,8.69125951844792e-08,2.71371639913645e-06,4.08090221503089e-06
"54022",0,0,0,0,0,0
"54022",0,0,0,0,0,0
"54025",2.05917532331107e-07,3.69209106603899e-09,4.47570449772299e-07,2.9189000481226e-07,3.45048769644511e-08,1.27353338264575e-07
"54025",2.05917532331108e-07,3.69209106603897e-09,4.47570449772301e-07,2.91890004812261e-07,3.45048769644514e-08,1.27353338264576e-07
"54031",4.22595734767519e-08,4.23215993942352e-06,3.23282054247338e-08,1.4361172874054e-08,3.95429119748308e-08,4.80965008878426e-09
"54031",4.22595734767519e-08,4.23215993942355e-06,3.23282054247341e-08,1.4361172874054e-08,3.9542911974831e-08,4.8096500887843e-09
"54068",3.06575721445411e-08,3.49156837129958e-06,2.9071104322648e-07,1.19562723801683e-07,1.09118405418053e-08,6.94915248459353e-09
"54068",3.06575721445415e-08,3.49156837129961e-06,2.90711043226482e-07,1.19562723801683e-07,1.09118405418054e-08,6.9491524845936e-09
"54069",1.10021555286299e-10,1.92074325332695e-07,7.63817813831197e-08,1.61696029784569e-07,1.04001945125877e-07,6.64442452577919e-07
"54069",1.10021555286307e-10,1.92074325332693e-07,7.63817813831191e-08,1.61696029784568e-07,1.04001945125877e-07,6.64442452577915e-07
"54075",0.000104928623991203,2.15126495733363e-05,5.59129468670214e-06,2.00214505671365e-06,9.42581944575308e-09,9.9794216199597e-07
"54075",0.000104928623991203,2.15126495733363e-05,5.59129468670213e-06,2.00214505671366e-06,9.42581944575286e-09,9.97942161995973e-07
"54089",3.75610006950982e-07,6.44228488467717e-07,2.27473450422908e-06,1.73639433679178e-07,4.77036832750079e-06,2.66486888289073e-06
"54089",3.75610006950982e-07,6.44228488467717e-07,2.27473450422907e-06,1.73639433679179e-07,4.77036832750079e-06,2.66486888289073e-06
"54114",4.61899429621309e-06,0.000224713608573193,1.2208377676236e-05,1.18602875525019e-06,6.40895454242588e-06,7.57657024734685e-07
"54114",4.61899429621307e-06,0.000224713608573193,1.22083776762361e-05,1.18602875525019e-06,6.40895454242592e-06,7.57657024734694e-07
"54115",3.80336077823832e-06,6.05586491706926e-12,1.58167501714246e-05,6.07094735812756e-07,4.0754516370666e-06,3.18358208631299e-08
"54115",3.80336077823832e-06,6.05586491706926e-12,1.58167501714246e-05,6.07094735812756e-07,4.0754516370666e-06,3.18358208631299e-08
"54136",4.43866959798607e-08,1.99642368611137e-09,1.32945158622218e-06,1.83236396754888e-07,1.05099251159149e-07,9.34242465698e-08
"54136",4.43866959798606e-08,1.99642368611135e-09,1.32945158622217e-06,1.83236396754888e-07,1.05099251159149e-07,9.34242465697996e-08
"54153",3.1783551467697e-06,2.02384572484883e-06,7.52385806110452e-06,1.65558857187796e-07,1.20585529938089e-06,3.02696337430296e-06
"54153",3.1783551467697e-06,2.02384572484883e-06,7.52385806110451e-06,1.65558857187795e-07,1.20585529938089e-06,3.02696337430296e-06
"54157",2.53444866486322e-08,1.10658114100449e-05,1.54272435937188e-05,0.00028319480572362,2.53257275562486e-06,4.92505172041768e-07
"54157",2.53444866486327e-08,1.10658114100449e-05,1.54272435937188e-05,0.00028319480572362,2.53257275562486e-06,4.92505172041781e-07
"54164",5.26698937066065e-09,1.90723846901732e-06,2.74274831665608e-11,9.39016429009302e-08,3.56408091116684e-07,1.19207007966083e-07
"54164",5.26698937066061e-09,1.90723846901733e-06,2.74274831665632e-11,9.39016429009309e-08,3.56408091116686e-07,1.19207007966084e-07
"54167",0.000310427110809045,0.000653345323278572,7.88404115631661e-05,0.000629355507339801,7.77723234022163e-05,0.000400953707097254
"54167",0.000310427110809045,0.000653345323278572,7.88404115631661e-05,0.000629355507339801,7.77723234022163e-05,0.000400953707097254
"5417",0.000108600841215437,1.44254689776299e-05,2.66627354276948e-07,6.99710084199273e-06,6.37687394213598e-09,1.78170189094042e-07
"5417",0.000108600841215437,1.44254689776299e-05,2.66627354276949e-07,6.99710084199273e-06,6.37687394213579e-09,1.78170189094042e-07
"54173",7.56815491768597e-07,3.35221443983518e-08,5.30846706100993e-09,5.13134915869828e-07,1.29040057590404e-05,1.84475784873883e-07
"54173",7.56815491768596e-07,3.35221443983518e-08,5.30846706100988e-09,5.13134915869828e-07,1.29040057590404e-05,1.84475784873883e-07
"54186",2.71863152064216e-05,0.00110566969123953,3.06269588971859e-05,3.65145529037084e-06,8.29285963616788e-06,4.64203681915448e-06
"54186",2.71863152064217e-05,0.00110566969123953,3.06269588971858e-05,3.65145529037087e-06,8.29285963616791e-06,4.64203681915447e-06
"5420",8.66295493840843e-05,5.00172821985882e-06,4.88300878379368e-07,4.84199813923015e-06,9.08120897133141e-07,3.13951051904774e-07
"5420",8.66295493840844e-05,5.00172821985883e-06,4.88300878379369e-07,4.84199813923013e-06,9.08120897133145e-07,3.13951051904769e-07
"54203",2.34441760733856e-06,1.27948158752757e-05,8.11989429992236e-05,2.41975521711724e-05,1.83960347251945e-05,1.69058243669187e-06
"54203",2.34441760733857e-06,1.27948158752757e-05,8.11989429992237e-05,2.41975521711724e-05,1.83960347251944e-05,1.69058243669188e-06
"54207",1.83534883628734e-07,0.000100480941422019,7.16172868319411e-06,2.91566816339539e-06,1.33931599681717e-06,1.65427843733366e-07
"54207",1.83534883628729e-07,0.000100480941422019,7.16172868319414e-06,2.9156681633954e-06,1.33931599681718e-06,1.65427843733366e-07
"54219",2.52827655573832e-07,2.80695207424963e-08,5.12910829286264e-07,4.59866613151366e-08,1.71749656689528e-07,5.13289215844375e-07
"54219",2.52827655573834e-07,2.80695207424965e-08,5.12910829286267e-07,4.59866613151366e-08,1.71749656689529e-07,5.13289215844378e-07
"5423",0,0,0,0,0,0
"5423",0,0,0,0,0,0
"54240",9.94360033745054e-06,1.48402304617719e-05,4.88428744097542e-10,5.2567565696038e-06,6.41507688448616e-05,1.14070825145939e-07
"54240",9.94360033745051e-06,1.48402304617718e-05,4.88428744097589e-10,5.25675656960381e-06,6.41507688448617e-05,1.1407082514594e-07
"54252",0.000108800954161952,9.65850843495217e-06,6.49809943418442e-05,4.91258255289476e-06,1.77034610838725e-05,0.000229387340428826
"54252",0.000108800954161952,9.65850843495217e-06,6.49809943418442e-05,4.91258255289476e-06,1.77034610838725e-05,0.000229387340428826
"54254",4.50634516731659e-08,1.41280418329638e-06,4.95047953566913e-08,6.18192340766645e-08,5.41631562021989e-07,2.38428064858324e-08
"54254",4.5063451673166e-08,1.41280418329639e-06,4.95047953566918e-08,6.18192340766648e-08,5.41631562021991e-07,2.38428064858325e-08
"54298",2.82848914777583e-05,2.26770436017099e-05,2.03335496513237e-05,0.000223211435462744,1.49154125150348e-06,0.000462481555869429
"54298",2.82848914777583e-05,2.26770436017098e-05,2.03335496513238e-05,0.000223211435462744,1.49154125150347e-06,0.000462481555869429
"5430",0,0,0,0,0,0
"54379",7.7728337492123e-06,6.26701368639911e-05,2.86877235776872e-06,2.32254604805503e-06,1.70360169610526e-07,1.36075937686912e-07
"54379",7.77283374921228e-06,6.26701368639911e-05,2.86877235776872e-06,2.32254604805502e-06,1.70360169610527e-07,1.36075937686913e-07
"5438",1.0948974821122e-11,5.96745310376634e-09,3.468990882674e-10,2.38259799649404e-09,4.18719091680887e-12,4.95974968049449e-09
"5438",1.09489748211219e-11,5.96745310376611e-09,3.46899088267386e-10,2.38259799649395e-09,4.18719091680882e-12,4.9597496804943e-09
"5441",1.24766026482544e-06,2.95309380994763e-06,1.87776289868893e-05,3.18849825512772e-06,5.22907108283138e-07,3.78331806390865e-06
"5441",1.24766026482544e-06,2.95309380994763e-06,1.87776289868893e-05,3.18849825512772e-06,5.2290710828314e-07,3.78331806390864e-06
"5441",0,0,0,0,0,0
"54416",3.55064537182632e-07,1.5397658053731e-05,3.10534903651784e-11,4.99092522609989e-07,7.68039192590112e-07,2.24758396775365e-07
"54416",3.5506453718263e-07,1.53976580537309e-05,3.10534903651773e-11,4.99092522609987e-07,7.68039192590109e-07,2.24758396775365e-07
"54453",4.61975169446354e-05,5.96466209154279e-05,4.59090624011051e-07,4.52283873570752e-07,2.38996981822383e-06,1.28700208959247e-05
"54453",4.61975169446354e-05,5.96466209154279e-05,4.59090624011047e-07,4.52283873570754e-07,2.38996981822383e-06,1.28700208959247e-05
"54454",2.35137507077271e-07,2.57273703089777e-08,2.37000972271722e-09,3.91821208733039e-08,2.82948522698392e-09,1.58962387427523e-07
"54454",2.35137507077273e-07,2.57273703089779e-08,2.37000972271726e-09,3.91821208733042e-08,2.82948522698394e-09,1.58962387427524e-07
"54462",8.78742710775364e-07,3.03210422759025e-05,1.80085455603259e-06,1.13869086030084e-06,5.21294465174976e-07,6.75303563352516e-07
"54462",8.78742710775369e-07,3.03210422759024e-05,1.80085455603259e-06,1.13869086030084e-06,5.21294465174973e-07,6.75303563352518e-07
"54464",0.000104109168305636,0.000147127566440032,1.85285660224931e-05,6.75393874354719e-06,1.94453585880683e-05,4.00929374270709e-05
"54464",0.000104109168305636,0.000147127566440032,1.85285660224931e-05,6.75393874354714e-06,1.94453585880683e-05,4.00929374270709e-05
"54468",1.15305718091836e-07,2.16579295955581e-06,0.000199476508252706,6.82999759606845e-06,0.000126827338323017,8.16434669064258e-05
"54468",1.15305718091836e-07,2.16579295955581e-06,0.000199476508252706,6.82999759606844e-06,0.000126827338323017,8.16434669064257e-05
